Date,Adj Close,Close,High,Low,Open,Volume,daily_return,ma_7,ma_30,ma_90,volatility_30,target_30d_return,ticker
,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA,,,,,,,
2022-05-11,16.599777221679688,16.6299991607666,17.753000259399414,16.56800079345703,17.347000122070312,670167000,-0.054845183302539735,18.342319216047013,21.37285474141439,23.75839474995931,0.04174883601670256,0.030043327269568598,NVDA
2022-05-12,16.14560890197754,16.174999237060547,16.788000106811523,15.567000389099121,16.2189998626709,708728000,-0.02735990451179038,17.853637967790878,20.989718945821128,23.603777737087675,0.0416778862470157,0.04312583572564943,NVDA
2022-05-13,17.67381477355957,17.70599937438965,17.92799949645996,16.593000411987305,16.788000106811523,670437000,0.09465148579158589,17.478891100202286,20.67096576690674,23.47535578409831,0.04639330477921452,-0.09717694551005918,NVDA
2022-05-16,17.232627868652344,17.263999938964844,17.788000106811523,17.106000900268555,17.509000778198242,521446000,-0.02496274350273564,17.25358772277832,20.35660483042399,23.360727818806968,0.04642149459694091,-0.09955500140566653,NVDA
2022-05-17,18.143964767456055,18.177000045776367,18.371000289916992,17.634000778198242,18.073999404907227,585830000,0.0528843833772743,17.182573590959823,20.051060930887857,23.24986080593533,0.04750388917185423,-0.16585760475273859,NVDA
2022-05-18,16.907215118408203,16.937999725341797,18.118000030517578,16.86400032043457,17.704999923706055,545161000,-0.06816314211908903,17.18086188180106,19.75183900197347,23.13557597266303,0.04804993035317015,-0.14239749555799985,NVDA
2022-05-19,17.092878341674805,17.124000549316406,17.687000274658203,16.733999252319336,16.937000274658203,621310000,0.01098130129452568,17.113698141915457,19.509513346354165,23.021657456292047,0.047441490073843226,-0.1259539740209077,NVDA
2022-05-20,16.66366195678711,16.694000244140625,17.40999984741211,15.755000114440918,17.332000732421875,739105000,-0.02511083132448244,17.12282453264509,19.25950196584066,22.898345735337998,0.04751163228575962,-0.09349477219747182,NVDA
2022-05-23,16.86728858947754,16.898000717163086,16.915000915527344,16.179000854492188,16.27400016784668,639889000,0.012219800978829465,17.225921630859375,19.05251210530599,22.77527830335829,0.047257014311178444,-0.061347399397759905,NVDA
