Date,Adj Close,Close,High,Low,Open,Volume,daily_return,ma_7,ma_30,ma_90,volatility_30,target_30d_return,ticker
,META,META,META,META,META,META,,,,,,,
2022-05-11,187.2703857421875,188.74000549316406,200.6699981689453,188.27000427246094,196.3300018310547,31153400,-0.04507975673208564,202.70782252720423,206.91391092936198,234.8387700398763,0.04688321051368641,-0.098442167784898,META
2022-05-12,189.75094604492188,191.24000549316406,198.0500030517578,184.77999877929688,187.05999755859375,38262200,0.013245875971811927,199.76095145089286,205.7030797322591,233.21484697129992,0.04700304434797902,-0.11373141030393752,META
2022-05-13,197.07347106933594,198.6199951171875,199.88999938964844,191.27999877929688,192.5800018310547,24549800,0.038590189809543984,196.2470942905971,204.91790771484375,231.69444546169706,0.04750640691384527,-0.191017983405401,META
2022-05-16,198.482421875,200.0399932861328,205.3699951171875,195.92999267578125,197.0500030517578,27112600,0.007149368192578054,195.07912118094308,204.09734751383465,230.32596266004774,0.047471267648251214,-0.18046396054534897,META
2022-05-17,201.0423126220703,202.6199951171875,205.4600067138672,198.36000061035156,202.1199951171875,24872700,0.012897317167373634,194.9161137172154,203.0631301879883,228.8945287068685,0.046875374276765316,-0.20417526184377388,META
2022-05-18,190.7431640625,192.24000549316406,201.0,191.6300048828125,200.0,23960000,-0.05122876087747352,194.3533891950335,201.75340881347657,227.35604637993706,0.047666262456677454,-0.16755094818273508,META
2022-05-19,189.800537109375,191.2899932861328,195.2899932861328,189.60000610351562,191.1999969482422,24446900,-0.004941864930038231,193.45189121791296,200.69471638997396,225.84810197618273,0.047289894551594894,-0.12075914592184689,META
2022-05-20,192.0330352783203,193.5399932861328,197.91000366210938,187.8699951171875,194.97000122070312,31465600,0.011762338520985294,194.13226972307478,199.72201741536458,224.29550815158422,0.04737714282491699,-0.12281696806463716,META
2022-05-23,194.7020721435547,196.22999572753906,196.99000549316406,191.24000549316406,195.19000244140625,25059200,0.01389884225579241,194.8395734514509,198.8587910970052,222.78480818006727,0.04748562380206754,-0.12250921728417608,META
2022-05-24,179.8684844970703,181.27999877929688,183.67999267578125,176.11000061035156,180.5500030517578,50406300,-0.07618608001021943,192.3817182268415,197.69525502522785,221.1840369330512,0.04916780530568,-0.05736969582522222,META
2022-05-25,182.3986358642578,183.8300018310547,185.4499969482422,179.32000732421875,180.39999389648438,28030200,0.01406667418287344,190.0840345110212,196.69278920491536,219.55162573920356,0.04927250392870794,-0.11396392925791787,META
