Date,Adj Close,Close,High,Low,Open,Volume,daily_return,ma_7,ma_30,ma_90,volatility_30,target_30d_return,ticker
,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,,,,,,,
2022-05-11,251.50497436523438,260.54998779296875,271.3599853515625,259.29998779296875,265.67999267578125,48975900,-0.03320946937534419,264.55287170410156,276.75747833251955,285.42894473605685,0.025149120003925628,0.029835044528694787,MSFT
2022-05-12,246.48548889160156,255.35000610351562,259.8800048828125,250.02000427246094,257.69000244140625,51033800,-0.019957797997043003,260.90823800223217,274.8748504638672,284.58475680881077,0.025275512783574695,0.03977665017733112,MSFT
2022-05-13,252.0552215576172,261.1199951171875,263.0400085449219,255.35000610351562,257.3500061035156,34925100,0.0225965945949258,256.92850821358815,273.35645802815753,283.8638917711046,0.02572915049695911,-0.015481977355227494,MSFT
2022-05-16,252.42198181152344,261.5,265.82000732421875,255.77999877929688,259.9599914550781,32550900,0.0014550789768996708,254.7428240094866,271.8145751953125,283.2822842068142,0.025706817392494353,-0.002423663281150734,MSFT
2022-05-17,257.557373046875,266.82000732421875,268.3299865722656,262.4599914550781,266.1099853515625,28828800,0.02034446920389854,253.65205601283483,270.2652954101562,282.7844943576389,0.02578541659010165,-0.035199368693451416,MSFT
2022-05-18,245.83084106445312,254.0800018310547,263.6000061035156,252.77000427246094,263.0,31356000,-0.045529785630666675,252.28572954450334,268.45673014322915,282.15469699435766,0.026789615412662532,0.02164669969219357,MSFT
2022-05-19,244.9213409423828,253.13999938964844,257.6700134277344,251.8800048828125,253.89999389648438,32692300,-0.0036996990212138092,250.11103166852678,266.98401336669923,281.51233266194663,0.02617154432171122,0.038358399530501464,MSFT
2022-05-20,244.36019897460938,252.55999755859375,258.5400085449219,246.44000244140625,257.239990234375,39199300,-0.002291110956743614,249.09034946986608,265.4324244181315,280.856133863661,0.02608934145772712,0.05404664180152974,MSFT
2022-05-23,252.18753051757812,260.6499938964844,261.5,253.42999267578125,255.49000549316406,33175400,0.03203194127281783,249.90492684500558,264.28332163492837,280.25169253879125,0.026902776816198633,0.029732996711755888,MSFT
2022-05-24,251.1909637451172,259.6199951171875,261.3299865722656,253.5,257.8900146484375,29043900,-0.003951689325858543,249.78146144321985,263.4777801513672,279.78035040961373,0.02605387317684778,0.030968255413617696,MSFT
2022-05-25,253.99676513671875,262.5199890136719,264.5799865722656,257.1300048828125,258.1400146484375,28547900,0.011169993338011164,250.00643048967635,262.8687296549479,279.2823862711588,0.02612283970358632,0.0075805307867411464,MSFT
2022-05-26,257.26702880859375,265.8999938964844,267.1099853515625,261.42999267578125,262.2699890136719,25002100,0.012875217800961902,249.96495274135046,262.189789835612,278.901567586263,0.025956354830880782,-0.04599456757823073,MSFT
2022-05-27,264.3687438964844,273.239990234375,273.3399963378906,267.55999755859375,268.4800109863281,26910800,0.027604450989225926,252.61322457449776,261.99822489420575,278.5923804389106,0.026069300429597365,-0.07509879848802381,MSFT
2022-05-31,263.0432434082031,271.8699951171875,274.7699890136719,268.92999267578125,272.5299987792969,37827700,-0.005013832076912417,255.20206778390067,261.7402750651042,278.2869805230035,0.0260768480889174,-0.06543563758084814,MSFT
2022-06-01,263.575439453125,272.4200134277344,277.69000244140625,270.0400085449219,275.20001220703125,25292200,0.002023226439981096,257.94710213797435,261.3462646484375,278.0471113416884,0.025869163956097195,-0.057631784310002265,MSFT
2022-06-02,265.6651916503906,274.5799865722656,274.6499938964844,261.6000061035156,264.45001220703125,44008200,0.007928478471292744,259.8724822998047,260.98780517578126,277.8268229166667,0.025907816705076442,-0.0740402101382408,MSFT
2022-06-03,261.2532958984375,270.0199890136719,273.45001220703125,268.4100036621094,270.30999755859375,28059000,-0.016606977092275876,261.3099583217076,260.6608601888021,277.64185485839846,0.02584480442072464,-0.038848883298515546,MSFT
2022-06-06,260.0245361328125,268.75,274.17999267578125,267.2200012207031,272.05999755859375,22400300,-0.00470332732607015,262.1710684640067,260.5111083984375,277.35525275336374,0.025483171601084594,-0.024111717127806354,MSFT
2022-06-07,263.6528015136719,272.5,273.1300048828125,265.94000244140625,266.6400146484375,22860700,0.013953550056546193,263.0833217075893,260.2670420328776,277.0754642062717,0.025204049959579835,-0.02811013528177675,MSFT
2022-06-08,261.6306457519531,270.4100036621094,273.0,269.6099853515625,271.7099914550781,17372300,-0.007669767778340497,262.6921648297991,260.2934193929037,276.6830847846137,0.024274516124784543,-0.037165846291772886,MSFT
2022-06-09,256.1931457519531,264.7900085449219,272.7099914550781,264.6300048828125,267.7799987792969,26439700,-0.020783115771365712,261.7135794503348,259.7202565511068,276.2011756049262,0.022819321808765218,-0.022508685890078706,MSFT
2022-06-10,244.7762451171875,252.99000549316406,260.5799865722656,252.52999877929688,260.5799865722656,31422800,-0.04456364592134521,259.0279802594866,258.56028340657554,275.61617363823785,0.023611455406086404,-0.004308595072728183,MSFT
2022-06-13,234.39456176757812,242.25999450683594,249.02000427246094,241.52999877929688,245.11000061035156,46135800,-0.04241295287718427,254.56074741908483,257.44390767415365,274.8655151367187,0.023644742093486992,0.10930428853529284,MSFT
2022-06-14,236.5522003173828,244.49000549316406,245.74000549316406,241.50999450683594,243.86000061035156,28651500,0.009205156184229901,251.03201947893416,256.1758295694987,274.269516160753,0.0231414638559037,0.13055757760671782,MSFT
2022-06-15,243.58616638183594,251.75999450683594,255.3000030517578,246.4199981689453,248.30999755859375,33111700,0.029735365196416064,248.68368094308036,255.22877095540363,273.7014736599392,0.023955444265887395,0.11510973390004531,MSFT
2022-06-16,237.01657104492188,244.97000122070312,247.4199981689453,243.02000427246094,245.97999572753906,33169200,-0.02697031376821224,244.87850516183036,253.79887898763022,273.1138458251953,0.023516339827572518,0.13487401563549573,MSFT
2022-06-17,239.6095733642578,247.64999389648438,250.5,244.02999877929688,244.6999969482422,43084800,0.010940173119138086,241.7326376778739,252.86180572509767,272.51639048258465,0.02254074038066144,0.1097112134818623,MSFT
2022-06-21,245.50184631347656,253.74000549316406,254.75,249.50999450683594,250.25999450683594,29928300,0.024591141607940736,240.20530918666296,252.2054423014323,271.9132280137804,0.023078376139123082,0.11322626239736211,MSFT
2022-06-22,244.91171264648438,253.1300048828125,257.1700134277344,250.3699951171875,251.88999938964844,25939900,-0.0024037850462381716,240.22466169084822,251.85599517822266,271.3980183919271,0.022133039867408603,0.12057019411316783,MSFT
2022-06-23,250.45562744140625,258.8599853515625,259.3699951171875,253.6300048828125,255.57000732421875,25861400,0.022636380820725277,242.51909964425224,251.53304189046224,271.0229699028863,0.02226928375660622,0.09290721378152367,MSFT
2022-06-24,259.0086364746094,267.70001220703125,267.9800109863281,261.7200012207031,261.80999755859375,33923200,0.034149797792840886,245.72716195242745,251.78316396077474,270.7433834499783,0.022307846823862377,0.047142076975962066,MSFT
2022-06-27,256.28985595703125,264.8900146484375,268.29998779296875,263.2799987792969,268.2099914550781,24615100,-0.010496872052545014,247.54197474888392,252.10997619628907,270.37504136827255,0.02206363110354043,0.06572541475423144,MSFT
2022-06-28,248.1529083251953,256.4800109863281,266.9100036621094,256.32000732421875,263.9800109863281,27295500,-0.03174900388254209,249.13288007463728,251.97989908854166,269.9200420803494,0.022501676409498753,0.12741741980498134,MSFT
2022-06-29,251.81019592285156,260.260009765625,261.9700012207031,255.75999450683594,257.5899963378906,20069800,0.014738040437807465,250.8758261544364,251.95950622558593,269.5997412787543,0.022666937630054413,0.1028205014314989,MSFT
2022-06-30,248.49151611328125,256.8299865722656,259.5299987792969,252.89999389648438,257.04998779296875,31730900,-0.01317929084407321,251.30292184012276,251.65731099446614,269.27259724934896,0.022463459516294804,0.1365884481189601,MSFT
2022-07-01,251.1522674560547,259.5799865722656,259.7699890136719,254.61000061035156,256.3900146484375,22837700,0.010707614426403556,252.1944296700614,251.8346918741862,268.9772693210178,0.020907438108380725,0.130557249104849,MSFT
2022-07-05,254.31613159179688,262.8500061035156,262.9800109863281,254.74000549316406,256.1600036621094,22941000,0.012597394273160534,252.74593026297433,252.1478515625,268.7969992743598,0.020994632157546548,0.1136006286006328,MSFT
2022-07-06,257.5670471191406,266.2099914550781,267.989990234375,262.3999938964844,263.75,23824400,0.012782970183589537,252.5399889264788,252.58807983398438,268.49926300048827,0.021081724132029432,0.09664670092513505,MSFT
2022-07-07,259.6858215332031,268.3999938964844,269.05999755859375,265.0199890136719,265.1199951171875,20859900,0.008226108260978027,253.02512686593192,252.83802286783853,268.19589657253687,0.020346453489438046,0.08340543999360706,MSFT
2022-07-08,258.96990966796875,267.6600036621094,268.1000061035156,263.2900085449219,264.7900085449219,19658800,-0.0027568384789264933,254.5704127720424,253.09732106526693,267.8687010023329,0.020337231814854955,0.07134943198891897,MSFT
